billboard_id,track_id,Track Name,Artist Name(s),Release Date,Duration (ms),Explicit,Genres,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2016-01-030,3sP3c86WFjOzHHnbhhZcLA,give your heart a break,demi lovato,2011-01-01,205346,false,,0.651,0.695,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,4
2016-01-031,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. remy boyz),fetty wap;remy boyz,2015-06-29,196693,true,,0.618,0.717,-5.738,1,0.318,0.00256,0,0.625,0.603,190.05,4
2016-01-032,1NrJYpdAi7uosDRPmSYrsG,apologize,onerepublic,2007-01-01,208106,false,soft pop,0.593,0.74,-6.12,1,0.0339,0.363,0.0000222,0.102,0.502,118.008,4
2016-01-033,0S4RKPbRDA72tvKwVdXQqe,the way,ariana grande;mac miller,2013-01-01,227026,false,pop,0.645,0.878,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,4
2016-01-034,7fPOOCejoBt3dIm6UcEdm8,you send me,sam cooke,1993,163560,false,"motown,soul,classic soul",0.538,0.226,-13.817,0,0.0288,0.945,0,0.125,0.553,96.951,4
2016-01-035,7EiZI6JVHllARrX9PUvAdX,low life (feat. the weeknd),future;the weeknd,2016-04-13,313546,true,rap,0.722,0.331,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,4
2016-01-036,48obzdkQV1biEq8cPsGLys,last kiss,j. frank wilson & the cavaliers,2015-09-11,148680,false,doo-wop,0.746,0.482,-7.919,0,0.0471,0.262,0,0.0671,0.698,135.202,4
2016-01-037,4deHufVWooFQ1ty71FqM3F,indiana wants me,r. dean taylor,2008-01-01,215146,false,"northern soul,motown",0.531,0.834,-3.87,1,0.0405,0.0614,0.00192,0.314,0.705,88.682,4
2016-01-038,4LJcNiq2pBb8OeqrGdBJQw,i'm sorry,brenda lee,1960-08-01,161546,false,christmas,0.558,0.223,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,3
2016-01-040,40YcuQysJ0KlGQTeGUosTC,"me, myself & i",g-eazy;bebe rexha,2015-12-04,251465,true,,0.756,0.674,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4
2016-01-041,0EGuSSpuu9wmHCtvb4PdLO,"sit still, look pretty",daya,2016-10-07,202221,false,,0.655,0.74,-4.081,1,0.274,0.14,0,0.106,0.543,182.105,4
2016-01-042,6NdkIejC39Pcwg9Buw5f2B,black and yellow,wiz khalifa,2010-09-14,217666,true,,0.684,0.834,-4.524,0,0.0675,0.0646,0,0.271,0.538,164.02,4
2016-01-044,0BCPKOYdS2jbQ8iyB56Zns,clocks,coldplay,2002-08-27,307879,false,,0.577,0.749,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4
2016-01-047,76hfruVvmfQbw0eYn1nmeC,cake by the ocean,dnce,2016-11-18,219146,true,,0.774,0.753,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
2016-01-049,023OVLNzXhX0j7CxswUt6D,cheerleader - felix jaehn remix radio edit,omi,2015-10-16,180560,false,,0.78,0.68,-6.081,1,0.0305,0.141,0.000012,0.138,0.594,118.026,4
2016-01-051,0WnESCgrJ4XBxlsnHMECtl,san antonio rose,floyd cramer,1961,139586,false,,0.575,0.451,-14.082,1,0.0282,0.438,0.754,0.172,0.972,173.573,4
2016-01-052,4OjuzM3rTWp3q60mEldNSF,hit the quan - original version,ilovememphis,2015-10-09,181080,false,,0.741,0.488,-8.253,1,0.362,0.000235,0,0.0488,0.625,160.018,4
2016-01-054,08bn759cPYICtUPoYx29P0,sock it 2 me (feat. da brat),missy elliott;da brat,1997,257466,true,"hip hop,g-funk",0.874,0.498,-9.108,1,0.233,0.00791,0.00375,0.102,0.599,81.997,4
2016-01-057,2EwS2VaAsnGrwMkpJaIjug,bust a move,young mc,1989,262400,false,,0.947,0.488,-15.672,1,0.131,0.0829,0.0000658,0.0765,0.829,117.558,4
2016-01-060,5aCE7zadGNpIk4noPUU6YI,butterfly,charlie gracie,2005-01-01,142600,false,"rockabilly,doo-wop,boogie-woogie,rock and roll",0.615,0.667,-6.763,1,0.0787,0.809,0.000085,0.476,0.761,129.053,4
2016-01-061,0tVDfAiHDgvRyXuVike1Ju,raise the roof,luke;no good but so good,1997,29688,true,"miami bass,baltimore club,new orleans bounce",0.709,0.504,-17.387,1,0.202,0.0661,0,0.36,0.942,142.544,4
2016-01-063,2WQAknZHrJAEQOFXe0F44P,austin,blake shelton,2001-07-31,230333,false,country,0.605,0.609,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,4
2016-01-064,0fbAW05kmVB6C3zbNMmpB5,petite fleur,chris barber's jazz band,2012-08-13,164986,false,"ragtime,jazz,swing music",0.694,0.227,-8.285,0,0.0336,0.95,0.744,0.111,0.505,112.075,4
2016-01-065,06iMqWThw4w8fTFyccvOwr,ride wit me,nelly;city spud,2000-06-27,291781,true,country hip hop,0.854,0.692,-6.625,1,0.0479,0.0668,0,0.247,0.753,101.865,4
2016-01-066,4tK4ARuilOrBzwVQK73E0Y,the remedy (i won't worry),jason mraz,2002,256440,false,"soft pop,acoustic pop",0.589,0.867,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,4
2016-01-067,6RcQOut9fWL6FSqeIr5M1r,hollaback girl,gwen stefani,2004-10-27,199906,true,,0.918,0.918,-2.218,0,0.0954,0.344,0.00000535,0.0243,0.882,110.024,4
2016-01-069,1irAliF0T8sLIOPJp6n7rU,single saturday night,cole swindell,2020-05-22,187683,false,"country,acoustic country",0.623,0.79,-5.07,1,0.0473,0.118,0,0.226,0.694,81.949,4
2016-01-076,6mqfq8EdYoV07TXM2rgPgb,hurt,timi yuro,1992-01-01,148466,false,"northern soul,adult standards",0.493,0.244,-11.487,1,0.0277,0.707,0.000462,0.121,0.222,87.044,3
2016-01-077,37f4ITSlgPX81ad2EvmVQr,fight song,rachel platten,2016-01-01,204013,false,,0.564,0.714,-4.987,1,0.129,0.0549,0,0.155,0.33,175.924,4
2016-01-079,2TfSHkHiFO4gRztVIkggkE,"sugar, we're goin down",fall out boy,2005-05-03,229093,false,"emo,pop punk",0.494,0.842,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,4
2016-01-080,7i2DJ88J7jQ8K7zqFX2fW8,now or never,halsey,2017-06-02,214801,false,,0.67,0.585,-4.861,0,0.0354,0.107,0.00000111,0.131,0.447,110.03,4
2016-01-081,1vMdYJe6OweG41UjDzEYe8,not tonight,lil' kim,1996,271826,true,east coast hip hop,0.862,0.662,-7.669,0,0.153,0.00562,0,0.0375,0.777,91.052,4
2016-01-083,0zyyaMpWRZNSx2GqAMFKX3,can i change my mind,tyrone davis,1969,177733,false,"blues,zydeco,classic soul,footwork",0.545,0.669,-6.239,0,0.0456,0.314,0,0.0553,0.886,102.041,4
2016-01-084,4scpF6J5uMBvoh6sFB7EL1,no type,rae sremmurd,2015-01-06,200080,true,,0.888,0.486,-7.803,1,0.16,0.0158,0.00000411,0.0925,0.232,125.079,4
2016-01-085,6jNSLzZleQ0iprO0seAwun,white on white,danny williams,2010-01-01,138786,false,northern soul,0.651,0.537,-7.944,1,0.026,0.854,0,0.304,0.746,112.825,4
2016-01-086,1iouzbWau005kKOAXsoyl2,canadian sunset,andy williams,2012-12-11,156604,false,"christmas,adult standards",0.344,0.441,-8.495,1,0.0313,0.705,0,0.17,0.444,119.962,4
2016-01-089,4YMqbFcDIFiCBd02PzUBcM,thrift shop (feat. wanz),macklemore & ryan lewis;wanz,2012-10-10,235613,true,"g-funk,west coast hip hop",0.781,0.526,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,4
2016-01-093,1xKQbqQtQWrtQS47fUJBtl,piece of my heart,big brother & the holding company;janis joplin,1968-08-12,253909,false,"psychedelic rock,acid rock,classic rock",0.443,0.727,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4
2016-01-096,4dGJf1SER1T6ooX46vwzRB,chicken fried,zac brown band,2008-11-17,238146,false,"country,acoustic country",0.566,0.713,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,4
2016-01-097,3w8xlZi49MQuQkyyB5bi5e,inside your heaven (bonus track),carrie underwood,2005-11-14,224711,false,country,0.377,0.565,-4.74,1,0.0312,0.112,0.00000165,0.204,0.14,134.542,4
2016-02-055,4NpDZPwSXmL0cCTaJuVrCw,birthday sex,jeremih,2009-01-01,226506,false,,0.679,0.522,-5.603,0,0.0427,0.297,0,0.151,0.445,60.014,4
2016-02-058,5XGx66mt1T7InKGOQWvRR1,lay a little lovin' on me,robin mcnamara & friends featuring sheila kirsten hughes,2010-12-02,228840,false,bubblegum pop,0.42,0.729,-9.849,1,0.0817,0.483,0.00295,0.0369,0.795,107.751,4
2016-02-062,0RmXtDH1cBMGImRrmn5xL6,turn me on,kevin lyttle,2004-03-30,192106,false,"soca,dancehall",0.677,0.682,-6.879,1,0.0361,0.0405,0,0.0351,0.875,106.279,4
2016-02-065,6ga2CNQzcbhh3r1LfkIIQu,98.6,keith,2006-01-01,181960,false,baroque pop,0.573,0.263,-12.307,1,0.0509,0.582,0,0.124,0.468,74.708,4
2016-02-069,10M2Ex445zw585Ducldzkw,in case you didn't know,brett young,2017-02-10,224853,false,country,0.607,0.536,-7.306,1,0.0302,0.386,0,0.102,0.436,147.992,4
2016-02-072,4bPQs0PHn4xbipzdPfn6du,i write sins not tragedies,panic! at the disco,2005-09-27,186634,true,emo,0.569,0.83,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,4
2016-02-078,2z8OXShNGUgRitHyO3GuYG,cruise - remix,florida georgia line;nelly,2013-01-01,206813,false,"country,pop country,acoustic country",0.528,0.921,-4.044,0,0.0787,0.0166,0,0.736,0.68,149.031,4
2016-02-079,23n6LFnGFPygWw6BQ7hf9a,tubular bells - pt. i / new stereo mix,mike oldfield,2009-01-01,1561133,false,"progressive rock,new age",0.374,0.219,-19.104,0,0.0343,0.564,0.56,0.114,0.0579,103.535,4
2016-02-084,5tdbfH5mOJnjalyR3HdJh0,the stripper,david rose,2009-12-11,120733,false,exotica,0.484,0.448,-10.144,1,0.0276,0.622,0.692,0.156,0.542,94.167,4
2016-02-085,2tAYoHaFbx6e7QOkOkAhrX,spill the wine,eric burdon;war,1997-01-01,242066,false,funk rock,0.819,0.528,-10.666,0,0.0713,0.377,0,0.131,0.894,120.357,4
2016-02-086,1WPj3ClbE9pekZ4ixPZJl1,her royal majesty,james darren,2011-11-01,132226,false,"adult standards,big band",0.548,0.599,-8.751,1,0.0429,0.672,0,0.291,0.883,91.705,4
2016-02-088,74kHlIr01X459gqsSdNilW,i get around,2pac;shock g;money b,1998-01-01,258640,true,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop,miami bass",0.84,0.717,-4.368,0,0.105,0.12,0.0000129,0.298,0.675,96.224,4
2016-02-090,53yBKCc5S7u8zzutqepkiT,short people,randy newman,1977-09-23,176933,false,,0.68,0.617,-5.849,1,0.0378,0.731,0.0674,0.12,0.54,121.356,4
2016-02-095,20XdEFyaUR9C7aDIdq2OAd,summertime,dj jazzy jeff & the fresh prince,1991-07-09,270973,false,old school hip hop,0.677,0.539,-14.439,1,0.063,0.0455,0.00000184,0.845,0.469,95.116,4
2016-02-096,5kqIPrATaCc2LqxVWzQGbk,7 years,lukas graham,2016-04-01,237300,false,dansk pop,0.765,0.473,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
2016-02-099,74uuI8nGoIPIydD7oXF0O8,cry,johnnie ray;the four lads,1958-04-01,137529,false,"vocal jazz,adult standards,doo-wop",0.745,0.194,-9.692,1,0.0779,0.914,0,0.107,0.673,133.776,5
2016-03-001,4TsmezEQVSZNNPv5RJ65Ov,pon de replay,rihanna,2005-08-29,246960,false,,0.779,0.64,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017,4
2016-03-006,0IKK48xF4eEdfofyaeKWWO,pillowtalk,zayn,2016-01-29,203686,true,,0.588,0.702,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,4
2016-03-022,7GvhZ0F7cMBwpv7QzeGABf,teen angel (rerecorded),mark dinning,2008-07-29,157080,false,doo-wop,0.583,0.168,-12.426,1,0.035,0.869,0,0.148,0.349,97.572,4
2016-03-063,1yTTMcUhL7rtz08Dsgb7Qb,the bones - with hozier,maren morris;hozier,2019-10-04,197298,false,country,0.561,0.597,-6,0,0.0405,0.286,0,0.0979,0.355,76.826,4
2016-03-078,4bVuIlGQBMWS7vIhcx8Ae4,what hurts the most,rascal flatts,2006-11-13,214106,false,country,0.537,0.674,-5.134,0,0.0277,0.0088,0,0.265,0.33,136.002,4
2016-03-079,3mfg4z3URdPF6WuPt7Nro9,one man band,old dominion,2020-09-16,186240,false,country,0.706,0.358,-8.331,1,0.0347,0.677,0,0.107,0.478,75.991,4
2016-03-081,4VrWlk8IQxevMvERoX08iC,chandelier,sia,2014-07-04,216120,false,,0.399,0.787,-2.88,1,0.0499,0.0197,0.0000607,0.0685,0.572,117.089,5
2016-03-083,6hmhG1b4LEyNuashVvuIAo,never forget you,zara larsson;mnek,2017-03-17,212574,false,,0.583,0.732,-5.729,0,0.0459,0.00315,0.00000957,0.269,0.277,146.005,4
2016-03-087,0r8iDf65NHgFgZOGLwj5r8,what was i thinkin',dierks bentley,2003-01-01,260826,false,country,0.551,0.825,-6.24,0,0.044,0.152,0.0000062,0.0999,0.933,164.857,4
2016-03-089,5AnSllIrgGsCZzZJkVnApx,eyes on you,chase rice,2017-11-17,182493,false,"country,acoustic country",0.606,0.652,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,4
2016-03-092,69j0KoPJuwpnbGWrfn7Yll,picture (feat. sheryl crow),kid rock;sheryl crow,2001,298960,false,,0.692,0.496,-7.332,1,0.0241,0.172,0.00000642,0.107,0.376,97.945,4
2016-03-098,2pMwweGkjNLXZkSDZ63LYf,ya ya,lee dorsey,2014-08-15,146053,false,northern soul,0.758,0.557,-10.106,1,0.0453,0.607,0.000218,0.193,0.887,140.795,4
2016-04-013,41Fflg7qHiVOD6dEPvsCzO,worth it (feat. kid ink),fifth harmony;kid ink,2015-01-30,224573,false,,0.884,0.765,-3.865,1,0.0882,0.063,0.00000704,0.118,0.594,99.987,4
2016-04-033,275a9yzwGB6ncAW4SxY7q3,panda,desiigner,2016-02-26,247866,true,,0.686,0.73,-5.504,0,0.412,0.0287,0,0.369,0.271,145.251,4
2016-04-063,2lnzGkdtDj5mtlcOW2yRtG,"whenever, wherever",shakira,2001-11-13,196160,false,latin pop,0.794,0.832,-4.862,0,0.0407,0.237,0.0000114,0.203,0.871,107.657,4
2016-04-070,4TPVLeEWGTnNSwORbNmR13,friend of mine,kelly price,1998-01-01,329293,false,r&b,0.587,0.559,-7.133,0,0.0556,0.0931,0,0.108,0.482,119.537,4
2016-04-074,2JI71GHwq2LN8mtq3iCLYo,coco,o.t. genasis,2014-11-10,239573,true,,0.886,0.628,-5.949,1,0.131,0.00215,0.0000115,0.31,0.178,119.906,4
2016-04-079,4h0zU3O9R5xzuTmNO7dNDU,lost boy,ruth b.,2015-08-21,275280,false,,0.71,0.0565,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,4
2016-04-086,2YMhrXQYKkm4kXLcXKKd5z,small town boy,dustin lynch,2017-09-08,205733,false,"country,acoustic country",0.554,0.743,-6.016,1,0.0287,0.0251,0,0.359,0.673,72.997,4
2016-04-094,0u7OWN4nDyvop4eHlACYih,why don't you believe me,joni james,2009-08-18,174600,false,"adult standards,vocal jazz",0.253,0.147,-13.511,1,0.0315,0.822,0,0.116,0.273,71.892,4
2016-04-100,2VEsmoek0sol9MnJFyoG9e,burnin' up,jonas brothers,2008-08-12,175093,false,,0.667,0.954,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,4
2016-05-017,1uxzFavoQSzR6NhzeSbHdM,i wanna be your lover - single version,prince,2001-07-30,180080,false,"funk,funk rock",0.793,0.442,-11.293,0,0.0569,0.236,0.00176,0.0662,0.83,115.995,3
2016-05-026,4F1DV1FrB68LNpmlvQs01N,hot child in the city - extended remix,nick gilder,1980,215092,false,glam rock,0.731,0.664,-6.995,1,0.0371,0.0349,0.0000759,0.127,0.818,110.775,4
2016-05-042,6PpR4UJF2oaXQn2ycp7Fl3,there you go,p!nk,2010-11-12,204880,false,,0.825,0.886,-5.147,0,0.0842,0.0953,0,0.0379,0.682,107.904,4
2016-05-062,62r62ArmWq38cu6QCVgyTc,jesus walks,kanye west,2004-02-13,193733,true,rap,0.427,0.844,-4.597,0,0.427,0.578,0,0.284,0.716,85.346,4
2016-05-065,1ziuig2ToeMoKcWOt0xRnj,i'm in love again,fats domino,1988-03-03,122133,false,"rock and roll,doo-wop,rockabilly,boogie-woogie",0.747,0.337,-10.405,1,0.0406,0.637,0,0.0665,0.961,123.649,4
2016-05-067,3oiMJQAWVaxSubJ7b2VUtX,fancy,iggy azalea;charli xcx,2014-01-01,199938,true,"hyperpop,art pop",0.912,0.716,-4.141,0,0.0698,0.0904,0,0.0491,0.377,94.981,4
2016-05-072,1mUo8IwNYhm4q2489xqk6m,never be like you (feat. kai),flume;kai,2016-01-16,234909,true,future bass,0.444,0.557,-5.476,1,0.0602,0.453,0,0.152,0.296,115.058,4
2016-05-093,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash;olivia o'brien,2016-03-25,251033,true,,0.492,0.275,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4
2016-05-094,6BhKOQs0VYftHcU36mQsYQ,hello muddah hello fadduh - a letter from camp granada,alan sherman,2011-08-15,162075,false,comedy,0.591,0.337,-13.186,1,0.194,0.875,0,0.64,0.729,120.195,4
2016-05-096,23vUUPCzEapn1h5JOOFZvi,midnight in moscow,kenny ball,1997,180013,false,swing music,0.53,0.402,-14.117,0,0.0338,0.681,0.964,0.283,0.915,166.266,4
2016-06-012,1gihuPhrLraKYrJMAEONyc,feel so close - radio edit,calvin harris,2012-10-29,206413,false,edm,0.707,0.924,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
2016-06-031,27PmvZoffODNFW2p7ehZTQ,don't mind,kent jones,2016-04-25,198236,true,,0.464,0.771,-4.503,1,0.336,0.0235,0,0.063,0.69,158.777,4
2016-06-032,53K9tNdYOrdf0YeecN9DhW,my boo - radio mix,ghost town djs,2018-06-29,252160,false,miami bass,0.846,0.604,-5.433,0,0.0541,0.000248,0.0000225,0.0782,0.594,130.107,4
2016-06-092,29gsi1zZrZxdStACmTQB0Z,studio,schoolboy q;bj the chicago kid,2014-01-01,278066,true,,0.709,0.589,-7.776,0,0.0434,0.0508,0,0.0585,0.58,133.921,3
2016-06-094,0XkuWDNnWDOZbGlZFGWMLO,take good care of her (rerecorded),adam wade,2008-06-09,146933,false,,0.482,0.463,-8.982,1,0.039,0.671,0.00000191,0.105,0.412,113.935,4
2016-06-095,13plQdOoWSSXPRUSZc5FuM,i know you want me (calle ocho),pitbull,2009-08-31,237120,false,,0.817,0.733,-6.009,1,0.145,0.0152,0.0000431,0.107,0.833,127.056,4
2016-06-099,51RvCRzeTqoQgdOBgcpHtT,just kickin' it,xscape,1999-10-08,204133,true,"r&b,quiet storm",0.694,0.365,-12.294,0,0.0635,0.054,0.0000343,0.401,0.693,80.904,4
2016-07-067,6WhzFzROw3aq3rPWjgYlxr,gold,kiiara,2015-10-26,225882,false,,0.6,0.412,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,5
2016-07-074,3ts6xK5GzfMAAriT9AIBmP,barefoot blue jean night,jake owen,2011-08-29,169420,false,"country,acoustic country",0.599,0.807,-4.679,1,0.0402,0.202,0,0.196,0.812,172.017,4
2016-07-085,7qCAVkHWZkF44OzOUKf8Cr,el perdón (with enrique iglesias),nicky jam;enrique iglesias,2017-01-20,205906,false,"reggaeton,latin,latin pop",0.628,0.69,-5.83,1,0.0511,0.443,0,0.113,0.66,179.908,4
2016-07-094,64Nbnw22f8adeMuLd1nSBD,bad (feat. tiara thomas),wale;tiara thomas,2013-02-05,255693,true,,0.867,0.638,-6.657,0,0.0643,0.015,0,0.157,0.28,113.969,4
2016-08-011,5gD1OfCiygqxjjOxiaEKUe,i kissed a girl,katy perry,2008-01-01,180946,false,pop,0.681,0.754,-3.23,0,0.0942,0.00226,0,0.0713,0.754,129.978,4
2016-08-017,3MjUtNVVq3C8Fn0MP3zhXa,...baby one more time,britney spears,1999-01-12,211066,false,pop,0.759,0.699,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4
2016-08-047,1MO6jWRxOu1FMY3bVFVOfw,kissin u,miranda cosgrove,2010-04-27,198480,false,,0.62,0.844,-3.134,1,0.0465,0.0157,0,0.0717,0.529,110.012,4
2016-08-063,47TqCCnEliDp8NRDyIQoQq,you make me wanna...,usher,1997-09-16,219120,false,r&b,0.761,0.639,-7.577,0,0.0539,0.0359,0,0.0945,0.922,164.088,4
2016-08-068,4RY96Asd9IefaL3X4LOLZ8,in da club,50 cent,2003-02-06,193466,true,"old school hip hop,east coast hip hop",0.904,0.72,-2.776,0,0.348,0.259,0,0.0749,0.805,90.062,4
2016-08-073,3B54sVLJ402zGa6Xm4YGNe,unforgettable,french montana;swae lee,2017-07-14,233901,true,,0.726,0.769,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
2016-08-080,5mkGfmJGFZpwK9nA5amOhv,sex & candy,marcy playground,1997-01-01,173493,false,,0.664,0.558,-9.159,1,0.0257,0.238,0,0.106,0.64,80.556,4
2016-08-082,3UCmuRdeTriWgOZMEJsfqZ,spanish harlem,ben e. king,1961,174293,false,,0.608,0.594,-11.86,1,0.0435,0.32,0.0000475,0.129,0.789,125.166,4
2016-08-083,2bbeNsFmjZqdoDhjLsKNWe,bailamos,enrique iglesias,1999-11-23,214066,false,"latin pop,latin",0.627,0.888,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905,4
2016-08-086,7jRoWfRlLnGYEIEn4t4kbq,london bridge,fergie,2006-09-13,241306,true,,0.77,0.609,-5.894,1,0.345,0.214,0,0.166,0.631,90.952,4
2016-08-087,7hpGGPTNTgdmyjtudEmLfX,my nigga,yg;jeezy;rich homie quan,2013-01-01,236093,true,"southern hip hop,crunk,rap,gangster rap",0.665,0.475,-6.58,0,0.224,0.0756,0,0.176,0.785,171.255,4
2016-08-098,2kZoOj1n5vk9BuF0sih58M,somebody loves me,partynextdoor;drake,2025-02-14,182767,true,"dark r&b,r&b,trap soul,rap",0.365,0.511,-6.14,1,0.0905,0.514,0,0.702,0.222,77.029,3
2016-09-043,0bxPRWprUVpQK0UFcddkrA,folded,kehlani,2025-06-11,238120,false,,0.572,0.598,-7.189,1,0.0564,0.295,0,0.12,0.498,135.578,4
2016-09-062,4Ce37cRWvM1vIGGynKcs22,starving,hailee steinfeld;grey;zedd,2016-07-22,181880,false,edm,0.728,0.616,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,4
2016-09-075,75dwXgnlK10c8YtvUODVbj,my foolish heart,billy eckstine,1994-01-01,185906,false,"vocal jazz,big band,bebop",0.316,0.11,-17.251,1,0.0367,0.992,0.539,0.403,0.122,88.791,4
